VMJ,42;
GUQ,60;
TIH,59;
CVE,38;
UHV,36;
SJO,66;
NZP,125;
BUR,13;
CLB,6;
NUT,11;
ZEO,13;
FCT,8;
DHM,15;
JTT,25;
QMH,14;
ZIW,18;
WIR,4;
OXD,21;
NVL,17;
SJB,13;
MPO,125;
FUX,27;
RCZ,48;
EGG,18;
CQI,28;
FHD,26;
YCZ,18;
MDT,5;
POL,28;
EIL,9;
YOB,51;
BHY,17;
FUR,12;
GAD,24;
NTA,30;
BOK,18;
MPB,31;
FPZ,47;
DXD,22;
EJW,11;
MLS,37;
URN,47;
IHX,17;
MNK,15;
XRV,19;
VNK,91;
PXO,24;
BJM,13;
JPK,29;
UBQ,46;
ZBR,31;
RLM,8;
PWN,21;
PBM,25;
WML,8;
EKT,67;
AQH,42;
RTN,25;
NGU,157;
PQX,41;
XYA,12;
ATZ,26;
JSP,15;
LOD,14;
QLD,35;
MPY,39;
VZJ,21;
JSR,30;
UMJ,34;
RBR,21;
MFJ,92;
DVC,15;
CZA,38;
WWD,10;
BIK,42;
FHN,33;
KUR,44;
CCR,33;
YJA,72;
FGY,20;
BTS,25;
PJB,88;
HDN,21;
PXX,12;
VTS,33;
PQV,48;
DXY,25;
JYO,15;
NSA,46;
OAU,15;
FDI,65;
WAQ,141;
DGG,38;
FWI,23;
GIN,15;
MPI,52;
BUW,35;
BPY,32;
PXF,31;
FZE,73;
KEB,13;
YBR,19;
THI,9;
EIF,17;
NDT,50;
TJJ,140;
YYF,22;
SJU,4;
GOK,17;
FCL,17;
DTL,29;
GEN,27;
FSK,76;
AHW,8;
XSE,15;
ENT,32;
FPG,40;
UEM,25;
OKV,36;
MGI,16;
HIB,21;
MNC,10;
VAV,42;
PHQ,7;
PNT,76;
ZJM,16;
AJX,40;
KMJ,12;
DSO,27;
DNS,35;
YKW,42;
KWF,17;
HII,32;
UOY,18;
OMV,20;
VEW,10;
SRU,6;
VRW,18;
BPF,18;
EKF,13;
GRI,74;
ELB,64;
ACJ,42;
HAV,38;
YHE,9;
UAY,271;
VYK,18;
AEI,10;
UDJ,26;
OUT,18;
DGU,45;
BDZ,125;
QPR,42;
WIV,59;
CJK,9;
KTF,16;
LZH,13;
GAS,38;
ANT,75;
OFD,29;
OAO,7;
TXR,12;
BAJ,14;
TGZ,17;
ZVJ,21;
LXY,18;
TWI,15;
PMY,135;
BSG,25;
VMU,35;
OVX,57;
NSC,73;
SVE,8;
KAU,23;
SMR,10;
XUY,10;
ZGZ,18;
GON,70;
QVX,24;
DPR,11;
GNA,12;
DKA,47;
BNR,43;
QDX,13;
MZD,20;
EFD,38;
MTI,27;
XSD,51;
DXW,103;
YIQ,14;
IEM,25;
UHU,17;
JZW,57;
AEC,13;
MTA,20;
MTH,38;
LQP,21;
GXH,43;
NQA,10;
RSE,12;
CJC,46;
GMF,8;
UQR,15;
ZAN,19;
UQV,20;
ZMN,23;
LVE,2;
YBC,38;
YMR,19;
EIW,17;
EWH,44;
OGG,6;
UMD,8;
EBZ,15;
BAB,19;
KHU,10;
MYV,16;
QRU,7;
DSV,70;
MOR,15;
KAA,5;
AEO,9;
SLW,20;
HOI,41;
RYX,27;
XYL,346;
VEL,54;
CDJ,29;
EMU,71;
JOJ,67;
GPV,74;
QYZ,71;
YVF,130;
FXF,22;
XJY,19;
IZH,13;
YJE,16;
EWO,31;
MUR,48;
PLA,9;
QWX,29;
VAP,61;
HVA,48;
RUY,8;
QAZ,18;
KPK,5;
OIB,69;
QFB,25;
FVL,21;
ZRZ,36;
MEA,42;
NOP,30;
HAM,13;
GUG,69;
DVT,14;
VNV,21;
BKV,38;
RVP,36;
OJL,28;
GCQ,31;
AZT,38;
LWO,77;
OOO,15;
PGD,57;
BXQ,25;
HVJ,96;
FBW,44;
SBU,12;
YKY,34;
GQE,34;
PXS,20;
NSH,58;
KGN,21;
KSD,38;
HTA,95;
IAX,9;
JPP,77;
ENX,13;
NSD,140;
OSW,20;
PPZ,48;
WUH,5;
PIM,13;
PBU,26;
VCV,19;
OCO,13;
FFG,170;
GDN,27;
PFR,65;
ECF,13;
CYU,25;
NGK,24;
NJD,17;
OMX,30;
GRA,37;
FNU,15;
TOC,42;
QQT,25;
YYQ,10;
XHR,25;
SMY,121;
JEU,64;
AKT,21;
XWQ,39;
ZLW,25;
ELC,5;
OFM,35;
GAO,24;
XAT,159;
AJD,36;
UOS,12;
FRG,19;
BKH,60;
UVF,18;
CFH,7;
BBR,11;
VAH,32;
GFW,23;
LMZ,24;
XIR,8;
JJE,3;
QIB,9;
QFU,8;
MER,115;
QGH,31;
YYJ,34;
XYR,302;
CTJ,98;
SXK,4;
ASG,227;
ULL,28;
JRB,30;
YFH,9;
CBR,72;
NAT,56;
HVX,35;
DWS,37;
MXV,18;
ALL,14;
HYD,38;
AJP,17;
ZMB,20;
JJU,6;
TGK,31;
JJV,23;
EOJ,9;
LSO,27;
VXS,5;
JTL,22;
LLG,14;
XMV,36;
BEX,31;
JUY,53;
YUZ,19;
KQV,20;
VCS,12;
KZE,11;
EYK,22;
KSE,59;
FUZ,10;
EWB,54;
KIB,18;
KFC,13;
LJJ,30;
PGR,31;
YIF,38;
FXG,2;
PUL,29;
SQO,72;
MPZ,38;
MII,52;
POE,8;
OPI,28;
YAB,35;
GJE,27;
ESU,26;
VZT,82;
NZQ,21;
OAL,7;
VEN,16;
WLE,14;
WXI,26;
PKW,90;
AFA,13;
JOK,26;
LJE,34;
NZL,265;
ETF,30;
PSQ,4;
BQU,25;
FNC,10;
KEC,6;
WDR,9;
XDZ,6;
BZN,26;
RDG,72;
DIJ,5;
MPF,46;
CIM,6;
AFO,18;
OMU,16;
NZU,10;
BNA,23;
LOQ,67;
DUM,53;
UCY,6;
ZTT,16;
OIS,23;
PAY,42;
IUK,8;
KPU,8;
OZH,25;
BTR,25;
ZAZ,19;
TLN,16;
WUU,59;
DKH,41;
UHI,12;
BEU,11;
GOB,20;
IEW,17;
XXE,16;
XSU,14;
TMD,19;
SKI,8;
BQX,60;
ZRA,22;
GPU,33;
HEN,13;
LNT,41;
AVD,17;
ECX,13;
YML,13;
OQO,11;
ZAH,38;
JEM,21;
BWC,16;
RGF,22;
HXC,9;
NPP,23;
GFG,65;
IOW,6;
CHA,92;
WNO,8;
DLX,31;
ASA,11;
RHB,20;
QUO,19;
YNQ,44;
JZN,27;
DTX,59;
ZVZ,35;
LOR,62;
KES,33;
HSE,31;
OYS,48;
MKB,24;
NVO,10;
JRE,26;
VHT,14;
LRO,24;
GWL,36;
IYI,21;
XAU,46;
TNA,34;
VWX,31;
COT,20;
PQO,13;
UGB,49;
GTW,77;
AMB,19;
SDT,27;
TZT,31;
CJL,32;
XRT,45;
HEL,29;
FGN,42;
MRY,16;
ERR,19;
YWO,65;
DIW,9;
RUH,108;
LCK,36;
ZHO,1;
WNH,20;
MCU,28;
QBF,25;
NAR,35;
RMC,20;
ECB,19;
MUQ,31;
SFU,8;
TDO,11;
GCE,6;
BNW,19;
NKE,3;
MHC,21;
UYO,29;
PKG,10;
QGO,13;
UWO,39;
DRL,22;
JCE,9;
COE,12;
EJS,23;
KXJ,34;
THS,32;
YIO,34;
JUU,23;
RPI,24;
LUA,15;
GDJ,63;
TAA,19;
DIO,7;
TTL,31;
PFQ,51;
VGB,49;
BCY,4;
GPW,28;
KSG,13;
GRL,6;
DDQ,11;
TZO,10;
UGP,41;
ZII,39;
XBP,23;
QYM,34;
GPD,88;
FUE,9;
IKE,27;
BXK,80;
QUQ,19;
AVV,23;
KHR,24;
YQQ,87;
ERW,20;
IUW,17;
STP,56;
VGU,230;
JQA,14;
TEN,13;
YJD,32;
RPO,68;
JKS,24;
LBR,21;
UCE,11;
GPX,92;
HMV,7;
TJB,175;
NYB,16;
YPZ,13;
HUV,19;
XTK,8;
EIK,9;
JMR,26;
ANZ,31;
PVV,59;
OMG,21;
ZQM,14;
BXU,32;
GZG,55;
EBR,43;
KWX,8;
MTK,13;
KZN,12;
URL,33;
GMA,7;
ZMK,19;
MVP,26;
AKP,4;
QSH,24;
EDS,87;
YOI,29;
LET,36;
TGB,65;
WJQ,14;
VPK,57;
QNT,52;
RBE,50;
PPJ,33;
IDF,16;
XJX,54;
GDH,80;
SQR,19;
VZP,24;
JCQ,72;
DTH,62;
WON,35;
QHY,37;
FXH,50;
FME,301;
ZOQ,21;
SZX,118;
HOR,55;
XTC,14;
VUF,5;
VZH,29;
WUX,15;
BRB,219;
FMW,7;
HBI,14;
CFB,41;
JKD,15;
HCH,53;
QRH,22;
DBI,29;
XEV,16;
HBB,27;
MGH,36;
VSO,23;
YHS,19;
ATY,24;
SQH,45;
CQY,253;
EWX,62;
PGC,37;
UJS,30;
XBW,11;
XMO,16;
KMN,8;
LRB,14;
JVZ,23;
QKO,9;
EQI,22;
HAJ,22;
SHH,31;
UKF,28;
GBO,15;
FWR,12;
EUS,11;
HZJ,10;
UPB,40;
OUC,6;
KYT,33;
XPX,45;
EYI,16;
SNN,17;
FAC,19;
QSA,50;
DEP,34;
CMP,64;
WGU,34;
KZU,27;
CTI,18;
HTL,99;
UBC,73;
JFT,68;
ZYN,13;
WEG,29;
XQJ,86;
RLR,12;
ZWN,31;
RNY,23;
IRB,28;
KUA,40;
FUS,30;
LKD,20;
BEJ,39;
KJA,33;
QAK,7;
IOC,124;
UQD,24;
BLB,115;
XPD,42;
PNO,22;
YVL,7;
RMU,28;
SLN,126;
UBI,108;
SNZ,28;
VZR,75;
SNW,13;
FWJ,8;
FOX,27;
XMS,16;
CKZ,18;
LBU,50;
HKO,16;
IEA,23;
BPJ,37;
TIL,55;
RXA,246;
RGO,2;
HSR,28;
JFN,38;
WLG,65;
FAV,111;
OBN,37;
PVG,25;
LPF,24;
JOB,23;
DYG,30;
TTD,54;
CHX,49;
MKQ,5;
OGQ,28;
JJO,68;
YLC,26;
UIE,40;
DBP,43;
RDR,21;
MUY,97;
MOV,19;
VZY,47;
MAU,50;
DOX,16;
ZTD,16;
OUA,21;
IXS,7;
GOW,13;
JQY,6;
VCQ,14;
OPO,60;
EQA,35;
PNP,46;
JGR,20;
FZQ,38;
GSY,35;
QXM,42;
XAK,36;
NEF,45;
NUM,4;
LHF,21;
TXQ,21;
TUH,8;
RDH,36;
GKJ,7;
IXN,41;
WLL,45;
RUP,17;
SJF,37;
HWT,42;
YDQ,41;
PPL,26;
PVI,28;
LRF,37;
YXT,32;
NHE,80;
OWJ,5;
ZGD,35;
GEC,25;
ANM,16;
ZKX,30;
UBV,48;
EIA,22;
BTC,17;
AVP,23;
KCQ,185;
LEG,46;
KRY,10;
EDO,13;
JIJ,27;
XWB,25;
MAZ,15;
EWJ,27;
FIQ,28;
SHW,19;
PMV,104;
OKQ,6;
TDE,227;
JRG,14;
CUI,13;
ZWZ,33;
QZF,32;
DXG,13;
ITL,16;
FML,19;
CWZ,68;
YVM,23;
SHA,27;
PHK,6;
JTB,51;
SEI,67;
BOJ,89;
KCG,15;
MBZ,9;
OVN,17;
XHY,7;
YOM,34;
DDI,13;
VWS,5;
XEL,16;
SMM,6;
YQS,79;
RIS,32;
PXP,38;
SVJ,61;
OLT,19;
WSZ,20;
FVD,6;
OZM,5;
MXU,19;
EHF,23;
ZEN,73;
MVW,27;
DID,17;
JCY,9;
PFK,11;
SNV,37;
SBX,27;
MQS,6;
WGY,17;
IWL,12;
UAF,11;
WAD,22;
YNT,20;
OXR,37;
NVA,19;
XOX,21;
WRJ,39;
VWU,11;
UJJ,18;
HKM,60;
CMV,5;
WAT,129;
NAN,19;
FYW,11;
JBN,74;
NFG,112;
ZDL,17;
STY,10;
YLW,35;
ZVP,29;
HSC,83;
WRZ,35;
YXJ,93;
FDX,69;
HTZ,39;
WDJ,30;
DMR,4;
XBG,20;
QJT,31;
ECO,12;
IMA,22;
HGX,34;
SWV,38;
NER,39;
QPO,29;
FQV,10;
MRF,22;
GDP,41;
UNI,5;
STG,263;
QRL,26;
ZSF,28;
AXQ,15;
IQS,17;
ZNN,77;
VRV,91;
HWK,8;
BNB,38;
VYJ,207;
MJF,13;
LJR,22;
YNV,63;
QSK,24;
WEY,6;
PUY,20;
HIA,39;
JBJ,37;
YCL,10;
CCW,14;
AAR,20;
EXK,11;
ZHW,9;
XIE,7;
DKG,24;
UYH,15;
HJL,14;
GMI,36;
UJV,34;
QJE,115;
ETN,23;
BWE,23;
ZKM,93;
GIX,55;
QAH,21;
PQD,64;
IMO,10;
KKV,11;
PJN,101;
LQQ,11;
THP,6;
DCE,20;
URK,19;
BCF,15;
JXX,65;
XTO,42;
NGO,79;
FFJ,46;
VRF,41;
KEL,4;
PEG,66;
UZH,14;
KGZ,2;
QJL,36;
KVO,15;
RGM,4;
ELU,18;
CNV,56;
UXE,6;
EAX,12;
WIC,15;
VOX,185;
KMT,16;
QVH,9;
ZBM,21;
GSG,22;
JZL,14;
AUC,18;
NJT,5;
LVW,28;
LYN,8;
HFC,5;
XAI,100;
XWG,394;
XNF,36;
NOK,11;
QXJ,414;
QDG,12;
ZEW,62;
AGQ,12;
UQE,27;
IPK,33;
LMC,7;
APH,30;
MKA,10;
SXR,22;
SRY,21;
OMJ,12;
FZU,26;
MKR,12;
NGR,77;
KJN,12;
ZOE,12;
ILE,77;
IJY,9;
RCD,48;
TVM,18;
UQX,77;
QSL,12;
VSJ,44;
GQM,10;
NXI,77;
NNB,48;
WLU,8;
NAE,11;
ZGR,17;
RMH,111;
XAX,50;
QGC,23;
OQP,33;
BTX,112;
FMY,46;
YVQ,18;
TIO,155;
UKK,27;
WDK,876;
KGO,37;
WDI,29;
OLP,192;
DQM,29;
UPL,41;
SGQ,35;
WEK,21;
PLK,77;
GIE,40;
JRP,25;
NJR,11;
FXP,21;
QBY,3;
LXO,96;
NBK,7;
XNS,29;
TYJ,43;
KSP,10;
JDS,380;
SQC,52;
RTK,19;
GRO,49;
WFQ,37;
JVN,205;
HYF,57;
ZNT,71;
QEV,16;
PQL,32;
WPD,29;
IOZ,27;
UTM,2;
ERC,337;
NJK,5;
PAR,68;
YQB,174;
ZUI,3;
SNI,33;
RPC,31;
YLD,26;
FJF,29;
FVT,10;
ACC,72;
HUR,23;
PBJ,83;
RRW,29;
DXS,26;
BOX,49;
FYH,12;
ICE,53;
SBV,70;
GEI,24;
LVS,281;
YNG,88;
EHB,47;
HHM,91;
UNH,15;
BZT,33;
ZLI,89;
DYE,531;
DAS,39;
DQZ,5;
XQQ,106;
NNA,158;
XAC,34;
FHF,24;
TLE,13;
IHW,11;
WRS,18;
BUS,13;
ABP,5;
SAL,16;
YCG,11;
DUP,70;
NRF,49;
OTT,20;
IDS,79;
WVV,120;
IBC,57;
QCV,27;
QAP,16;
ZJO,20;
BQO,7;
DFH,31;
GOY,7;
MKX,11;
FDK,19;
WRH,26;
ZFD,52;
KTZ,11;
STB,108;
JSN,36;
TKV,35;
FRD,26;
YLX,77;
NNL,32;
ORC,293;
VIS,38;
HDC,6;
CEF,15;
DGX,130;
GIA,22;
XAB,40;
ACM,17;
VYN,79;
SCE,18;
GCL,37;
SSW,13;
LTE,110;
LTU,16;
RKF,16;
UOT,28;
UKZ,44;
CFP,20;
RZZ,12;
BGP,12;
CNT,41;
SJI,5;
RXJ,12;
SKG,8;
TOO,22;
UEX,31;
ZYV,9;
CEG,29;
MIO,17;
CIV,65;
NCE,47;
WSC,21;
WJK,3;
LSM,15;
ZAY,10;
NCI,39;
AHC,2;
MNY,2;
WKM,40;
COR,49;
LCM,42;
WHJ,34;
QZC,30;
FHI,10;
ITU,26;
NNU,6;
AKD,25;
CKL,32;
ZGY,25;
AME,99;
JRR,46;
INS,35;
QBC,33;
XAG,73;
YMX,16;
NUY,11;
RKV,18;
FVA,58;
GQL,15;
XQI,11;
CRH,29;
VLE,18;
IVH,6;
THN,42;
YSV,28;
ZCZ,20;
GAZ,16;
JQU,9;
AFH,21;
WGC,9;
TYK,42;
CEQ,16;
MIE,31;
SOQ,48;
NBV,23;
XCU,298;
TQA,24;
BYX,33;
MEY,26;
MOB,4;
OXP,13;
SGX,67;
BBC,25;
MCP,32;
ARN,22;
BOY,30;
JVF,46;
IKP,61;
YTC,27;
IGT,11;
VNA,18;
IQC,26;
CKN,1;
EPT,67;
GIW,17;
VDD,80;
GOU,6;
AWU,16;
SZG,32;
WNT,61;
QJH,35;
FZB,34;
RXK,5;
ILL,13;
GER,41;
CNK,8;
KIV,25;
FKB,53;
UES,7;
FMK,5;
NFD,49;
GRV,26;
AVE,28;
IFF,165;
PQZ,29;
KFA,6;
ZLH,96;
MJM,35;
KLX,26;
DIF,24;
QXC,66;
FUT,19;
GSN,26;
TUC,18;
QTT,26;
ARD,10;
CIZ,24;
AZB,13;
JRO,14;
UIL,6;
LLM,11;
TTG,20;
SQQ,29;
BGX,72;
NTZ,58;
YNY,7;
WXR,23;
ZAB,31;
UGH,14;
FCJ,31;
OMB,8;
GTJ,67;
FRQ,25;
NTC,85;
RWB,68;
KUX,54;
JWI,21;
YYX,19;
DZF,30;
BNG,42;
VBI,72;
VDV,39;
MDV,10;
XKZ,22;
ZYG,9;
OPE,346;
YRJ,21;
FNE,21;
ZHG,13;
CGH,47;
WQB,16;
YBM,16;
EOO,20;
YES,6;
PGX,22;
YHK,10;
DNM,21;
BUQ,14;
RHX,53;
RXE,75;
CPV,41;
GYU,19;
KLI,15;
RPQ,17;
DTG,8;
HZY,12;
ISE,26;
NKH,22;
HVC,42;
SUH,17;
ANU,13;
LSY,11;
XND,65;
JXS,26;
FRS,31;
DJA,8;
KBN,30;
XQT,175;
ASV,8;
UZW,20;
NUA,22;
ZFJ,28;
SZJ,45;
OFT,33;
VNT,26;
SIG,37;
GNW,28;
UWZ,22;
PKI,17;
TEC,18;
OWZ,85;
POS,35;
IRA,6;
UBR,46;
OYC,80;
JLI,47;
TGW,70;
AWK,11;
CHQ,96;
YAX,25;
SWN,13;
IBM,7;
KLB,10;
BLR,16;
MCK,55;
RVW,164;
ULK,27;
FDS,22;
JFD,33;
LYB,9;
QMV,14;
QCK,53;
JZT,56;
AFK,15;
GMP,9;
JWU,27;
YKJ,18;
SNJ,8;
BGB,22;
JBC,58;
CKH,2;
QOG,13;
CNC,23;
PZQ,22;
DOA,23;
GMN,8;
OZT,26;
FAT,172;
RFH,81;
CDE,12;
BWJ,32;
MFU,27;
QJC,20;
HBA,16;
ISW,10;
DXV,64;
UKT,64;
SXM,59;
NYU,7;
BXN,27;
OYN,16;
KAX,5;
FDY,37;
OXL,13;
FDD,26;
XOI,15;
BWS,13;
XPV,103;
MRA,25;
WXF,17;
HQT,33;
HNU,11;
OUH,32;
MKH,9;
GIH,15;
ILV,31;
APV,82;
WZI,23;
FUV,47;
QKG,5;
HWH,75;
GDZ,21;
KNK,8;
WZJ,20;
BGY,19;
FIK,7;
ZAO,13;
BTM,11;
MYP,37;
YSM,35;
FRK,59;
NBF,9;
IDJ,13;
NJI,112;
YWF,112;
ZVW,72;
UCP,9;
UQS,12;
BGJ,22;
JFI,11;
YYP,16;
WKD,17;
GUD,91;
DYQ,18;
LBX,45;
DSQ,38;
ZXR,1;
ABY,9;
CQJ,24;
OEC,25;
VTL,26;
NPO,14;
TRF,47;
BCU,8;
BGN,61;
QLM,12;
DHX,45;
INC,6;
IJM,16;
OLH,61;
DYW,18;
NLO,29;
PUC,34;
HLW,9;
IBZ,15;
PYC,11;
NRM,17;
SVI,51;
EBU,42;
EFV,24;
RGB,39;
VHB,63;
EGY,259;
CJF,40;
KTY,13;
CSS,67;
YTM,20;
BHI,36;
XBL,28;
QIO,17;
BOB,45;
WBF,35;
UYC,13;
NUH,87;
AUQ,19;
HLV,67;
YHF,9;
TDK,11;
BPS,47;
TNE,17;
INE,30;
ARC,17;
TCK,34;
NGB,106;
HWV,22;
KBL,20;
RWP,33;
KIX,53;
VIP,19;
BAO,15;
GYW,60;
KZI,17;
LCC,14;
RAZ,21;
BOM,25;
YSB,60;
WLB,13;
IIK,14;
EIT,6;
PAD,50;
MWK,21;
MKG,7;
TRS,59;
VGC,24;
KCX,25;
YTH,38;
HPG,38;
ICS,24;
ZEG,18;
AQO,22;
MUN,33;
TID,145;
YPJ,15;
GQH,41;
QUM,18;
KTH,20;
KVG,34;
PHX,7;
TUO,109;
YUP,28;
OOF,19;
CQT,34;
MAP,16;
GMS,31;
NKU,12;
LNJ,42;
DGZ,90;
SMN,14;
UWK,8;
QUC,55;
HLT,24;
RHO,16;
TVK,14;
PWV,20;
JLD,23;
CBL,27;
AZR,41;
NNK,5;
BTZ,22;
YZP,30;
VUK,6;
CBU,25;
EVR,14;
RWA,10;
TMQ,12;
WVJ,49;
XAS,39;
MYO,20;
TED,21;
ENH,45;
DNF,33;
PNQ,39;
EFF,23;
MKD,11;
AXW,17;
IRU,16;
YMN,24;
NKT,62;
AYC,13;
NXX,4;
KXB,45;
VOU,16;
ZRQ,18;
PXD,14;
EWG,16;
NBC,114;
ATJ,3680;
AVB,14;
LPA,26;
WET,30;
VGX,48;
PRM,16;
MVG,8;
GPT,70;
HTX,48;
APX,62;
SGJ,34;
QSQ,50;
LRW,25;
BHH,60;
DUX,84;
KLP,6;
TFL,25;
LRN,35;
RCE,7;
FMD,11;
RUV,17;
NGT,49;
KPO,26;
KTW,54;
UUS,55;
HAO,22;
TZL,94;
GDA,98;
MON,15;
OWQ,1;
IHL,36;
QTU,59;
WHD,29;
MRD,22;
NUP,9;
SFZ,16;
YFB,41;
YKM,148;
FJZ,41;
ITO,36;
AMG,16;
EOQ,26;
DSM,114;
IGZ,11;
VZZ,44;
KAH,5;
XBA,21;
TSX,33;
XZD,43;
GRT,49;
DEB,79;
LZF,179;
HAT,64;
AGW,37;
TAU,49;
SPM,31;
RQO,3;
UAX,11;
JNB,24;
AKR,5;
ORQ,19;
VPZ,50;
SDH,78;
DFR,18;
RAF,204;
QNY,60;
FLG,13;
CXX,77;
SZM,28;
CMH,8;
HJR,11;
RMZ,29;
NIK,23;
DOT,30;
XEK,91;
KCC,20;
OQG,127;
DNP,20;
NZF,27;
ALW,27;
QNQ,59;
MHH,18;
FUA,14;
UVL,7;
ALF,40;
BHN,16;
TBF,20;
BPC,31;
XBJ,42;
BPM,39;
EXH,32;
ATU,57;
SDB,5;
QCQ,45;
CMI,53;
JJI,9;
VTG,28;
CDM,15;
MJS,42;
BAP,21;
OZZ,26;
GWK,22;
JII,35;
UBD,23;
QMF,22;
YCW,21;
TSI,46;
DPG,10;
JYG,15;
XFV,33;
TPE,13;
JGI,41;
PZA,7;
YEA,6;
DHT,29;
ODI,50;
LGK,13;
TXA,27;
CWR,9;
VLD,6;
LZQ,7;
WDB,16;
VEB,25;
MEP,47;
CEU,40;
ZIA,46;
HZP,62;
FKW,11;
JLV,61;
NWW,54;
YHW,7;
IYF,12;
FKX,20;
DVE,26;
PZW,125;
DLA,35;
RNX,19;
RHN,64;
XYV,10;
YFU,13;
MOS,34;
LNU,26;
LEO,32;
RWT,9;
QCM,36;
AQN,43;
LYX,14;
OWE,20;
MAD,42;
SQU,15;
AXK,3;
IPC,33;
XNL,46;
CRJ,32;
VDI,15;
NBU,21;
BBO,10;
MVK,8;
CPP,18;
PSX,24;
CGM,28;
OXA,12;
LHE,3;
TAO,13;
ZXC,28;
KVY,9;
UVM,27;
OTM,13;
EUM,13;
TGL,36;
JPG,58;
ATQ,18;
IFN,25;
JJB,23;
HPB,28;
YUS,22;
TZJ,28;
ZPC,199;
XMU,46;
QJW,27;
AHK,24;
RAC,13;
PUM,21;
JOI,14;
FUH,11;
VGG,30;
RAE,8;
MOX,11;
OLD,97;
TNW,34;
KPC,28;
CKF,17;
WVS,20;
BEP,21;
DIY,6;
IWA,8;
NVJ,27;
LYP,8;
IGC,14;
JFB,70;
CAM,6;
CAR,21;
PAC,13;
NTE,60;
ZVR,34;
ABI,32;
ZWA,36;
BHG,14;
XLK,22;
XCM,18;
MFZ,31;
WYB,45;
EFY,180;
RJP,25;
XKH,11;
BMC,32;
POB,212;
PIW,62;
QWK,8;
MNF,8;
ZWK,14;
OLX,29;
CYF,35;
DWO,39;
FEO,53;
GYE,20;
YUJ,13;
NDA,27;
WSU,12;
SOM,15;
QKR,11;
MBK,25;
CWE,22;
GCZ,37;
KSL,14;
LFE,22;
DSA,43;
HVR,37;
QMP,15;
JSC,22;
IOP,18;
IYP,30;
MIQ,241;
DFD,316;
NOW,7;
MZS,26;
XVW,9;
DMQ,13;
MVM,9;
YWW,6;
UGO,13;
SVZ,22;
ZUQ,6;
GHK,19;
OYJ,15;
DUC,7;
XKI,4;
SRH,29;
GEM,14;
TRE,48;
BHR,25;
TKQ,17;
MMX,13;
XDY,12;
RLN,17;
NVM,41;
WSM,22;
ISK,21;
LSN,25;
GST,24;
ROV,29;
DOD,46;
CGZ,40;
PCC,446;
LSX,46;
UTH,25;
YWV,12;
EUD,29;
IUV,9;
IJD,24;
WSI,41;
OZY,66;
FIR,73;
VUR,10;
LCW,16;
NHM,16;
AMK,22;
XDE,7;
QFW,9;
SZA,19;
ECU,11;
WAW,7;
YDJ,22;
CNY,8;
WDW,19;
KTM,9;
YUW,83;
IZO,9;
RNE,17;
TWY,4;
XKS,2;
ZFS,10;
FQY,12;
XOB,10;
YWK,2;
OFK,16;
LAY,11;
FPH,53;
SJG,18;
WHW,9;
ACK,76;
EDH,97;
YTK,35;
GOZ,25;
HDK,3;
KGD,12;
MBJ,22;
OKC,17;
TVH,7;
ATF,16;
NEY,34;
BCA,29;
MCI,29;
EVT,7;
URQ,26;
SCA,22;
WQA,35;
MKI,11;
QMU,19;
VLN,6;
YIM,18;
CGC,20;
DBO,115;
LIN,20;
JKO,17;
SPS,59;
LPT,8;
EMM,103;
VLG,33;
JHU,18;
DCH,84;
AXZ,17;
IXV,28;
DUB,18;
FBO,21;
IPB,55;
YKE,8;
IKM,28;
QDW,36;
CJP,17;
NAM,23;
DBY,11;
EFK,21;
NZJ,29;
LME,13;
HGW,28;
KJP,40;
YFP,18;
XJQ,39;
TRZ,42;
WLW,10;
OTV,45;
KJE,7;
BYC,4;
CUN,33;
AAW,18;
BMF,27;
MYQ,23;
QQJ,22;
ZMU,10;
EJM,17;
AMZ,16;
XZK,8;
PEV,73;
SGF,83;
GOL,24;
JIC,19;
LLJ,13;
KDI,28;
ZPZ,35;
PLD,11;
COA,13;
SCF,34;
TDH,66;
WMU,59;
IZV,14;
ULF,25;
HFF,11;
VMC,33;
NIP,19;
KNR,16;
IMT,28;
EKE,73;
IGX,20;
TXF,29;
VRJ,26;
ZUN,13;
MQX,28;
QQX,89;
KFK,30;
GIK,92;
XPN,35;
OVZ,15;
TUB,503;
PDR,39;
WAU,18;
SPE,11;
FCH,51;
MTL,20;
MIK,5;
QEZ,19;
QDP,28;
ZXA,29;
IOH,2;
LGF,18;
NCG,49;
GGD,59;
RTD,22;
CUR,39;
CWQ,27;
SND,126;
VLR,13;
SYY,39;
JKW,14;
IBT,25;
GVN,49;
BAG,28;
MTQ,22;
GCN,174;
KSA,38;
BPB,29;
KFU,14;
OJT,31;
CHN,84;
LMX,15;
NRA,19;
QJS,30;
ZDG,7;
OPT,21;
KZR,25;
CVX,36;
ISP,32;
CVS,45;
DYD,41;
JKF,17;
PIN,22;
OBH,12;
NHD,56;
CDP,16;
FQE,10;
JRH,173;
WWV,13;
BFK,82;
PUU,23;
VBT,54;
ELT,40;
EFG,57;
DWE,24;
ENA,18;
WCD,21;
YCU,24;
QCS,52;
FQM,20;
VBM,29;
OEK,15;
EQB,36;
MEG,178;
AJQ,19;
ZHQ,8;
SVS,52;
KIL,26;
BML,46;
BST,80;
UDO,7;
MHK,11;
RMX,34;
LOZ,22;
VPW,17;
BJA,36;
FYL,21;
BFL,65;
OZP,65;
MBA,15;
VZN,33;
CKA,24;
PYH,19;
YKO,18;
